Product Type: Litetrack Iridium-420+
Product ID: 154964
Firmware Version: V17.13.0

GMT Time,Latitude,Longitude,Altitude,Duration,Temperature,Voltage,DOP,Satellites,Cause of Fix
2/6/2024 7:00:13 AM,27.7040698,-81.0057417,-8.95,12,14.5,3.85,2.2,6,GPS Schedule
2/6/2024 7:15:13 AM,27.7030146,-81.0053655,-9.97,12,14.0,3.85,2.2,6,GPS Schedule
2/6/2024 7:30:14 AM,27.7036341,-81.0046581,-9.48,13,13.5,3.85,2.8,5,GPS Schedule
2/6/2024 7:45:14 AM,27.7081886,-81.0033272,-9.15,13,13.0,3.85,3,5,GPS Schedule
2/6/2024 8:01:12 AM,27.7095042,-81.0071017,-7.14,71,13.5,3.85,3.4,6,GPS Schedule
2/6/2024 8:15:13 AM,27.7108395,-81.0087129,-9.29,12,13.5,3.85,2.8,6,GPS Schedule
2/6/2024 8:30:13 AM,27.7103966,-81.0115431,-8.32,12,13.0,3.85,2.2,6,GPS Schedule
2/6/2024 8:45:13 AM,27.7086248,-81.0105803,-8.71,12,13.0,3.85,2,6,GPS Schedule
2/6/2024 9:00:14 AM,27.7086072,-81.0105634,-7.15,13,15.0,3.85,1.8,6,GPS Schedule
2/6/2024 9:15:42 AM,27.7086072,-81.0105634,-7.15,41,18.0,3.85,2.6,7,GPS Schedule
2/6/2024 9:30:12 AM,27.7085386,-81.0100448,-7.72,11,16.0,3.85,1.6,8,GPS Schedule
2/6/2024 9:45:13 AM,27.7085466,-81.0100448,-7.25,12,14.5,3.85,1.6,8,GPS Schedule
2/6/2024 10:00:13 AM,27.7082298,-81.0082747,-7.08,12,13.0,3.85,1.4,8,GPS Schedule
2/6/2024 10:15:13 AM,27.7082218,-81.0082747,-7.54,12,13.0,3.85,1.6,7,GPS Schedule
2/6/2024 10:30:13 AM,27.7082428,-81.0046624,-5.52,12,12.5,3.85,2.2,6,GPS Schedule
2/6/2024 10:45:13 AM,27.7082399,-81.0046676,-9.22,12,14.5,3.85,2,6,GPS Schedule
2/6/2024 11:00:13 AM,27.7082479,-81.0046676,-8.75,12,15.5,3.85,2,6,GPS Schedule
2/6/2024 11:15:13 AM,27.7082635,-81.0046545,-9.90,12,15.5,3.85,1.8,6,GPS Schedule
2/6/2024 11:30:13 AM,27.7077057,-81.0046135,-6.19,12,15.5,3.85,1.6,6,GPS Schedule
2/6/2024 11:45:13 AM,27.7077051,-81.0046035,-6.05,12,13.0,3.85,1.6,6,GPS Schedule
2/6/2024 12:00:41 PM,27.7076852,-81.0046019,-8.32,40,12.5,3.85,1.6,9,GPS Schedule
2/6/2024 12:15:13 PM,27.7099271,-81.0024692,-6.05,12,12.0,3.85,1.6,9,GPS Schedule
2/6/2024 12:30:13 PM,27.7154929,-81.0049550,-6.09,12,12.0,3.85,1.6,9,GPS Schedule
2/6/2024 12:45:13 PM,27.7230270,-81.0061107,-4.10,12,12.5,3.85,1.6,9,GPS Schedule
2/6/2024 1:00:13 PM,27.7254741,-81.0090836,-2.05,12,13.0,3.85,1.8,7,GPS Schedule
2/6/2024 1:15:13 PM,27.7203744,-81.0152646,4.94,12,13.5,3.85,2.8,6,GPS Schedule
2/6/2024 1:30:13 PM,27.7168372,-81.0156915,-1.53,12,15.0,3.85,5.2,5,GPS Schedule
2/6/2024 1:45:15 PM,27.7104941,-81.0180611,-3.10,14,15.0,3.85,4.2,5,GPS Schedule
2/6/2024 2:00:13 PM,27.7054206,-81.0156184,-1.48,12,15.5,3.85,3.4,5,GPS Schedule
2/6/2024 2:15:14 PM,27.7052053,-81.0163695,-5.52,13,16.5,3.85,3.2,5,GPS Schedule
2/6/2024 2:30:13 PM,27.7049615,-81.0135696,-3.55,12,17.0,3.85,3.2,5,GPS Schedule
2/6/2024 2:45:42 PM,27.7031718,-81.0138249,-0.12,41,20.5,3.85,1.4,9,GPS Schedule
2/6/2024 3:00:13 PM,27.6961972,-81.0167668,-3.75,12,21.0,3.85,1.6,9,GPS Schedule
2/6/2024 3:15:12 PM,27.7035922,-81.0143920,-2.80,11,18.5,3.85,1.6,9,GPS Schedule
2/6/2024 3:30:12 PM,27.7059224,-81.0157538,0.17,11,20.5,3.85,1.6,9,GPS Schedule
2/6/2024 3:45:13 PM,27.7064036,-81.0158191,1.87,12,23.0,3.85,1.6,9,GPS Schedule
2/6/2024 4:00:13 PM,27.7066020,-81.0158085,-1.27,12,23.5,3.85,1.8,8,GPS Schedule
2/6/2024 4:15:13 PM,27.7065965,-81.0157901,-0.12,12,27.0,3.85,1.6,8,GPS Schedule
2/6/2024 4:30:14 PM,27.7066394,-81.0158012,10.19,13,29.0,3.85,1.6,8,GPS Schedule
2/6/2024 4:45:14 PM,27.7066689,-81.0158618,3.97,13,35.0,3.85,2.6,7,GPS Schedule
2/6/2024 5:00:15 PM,27.7066732,-81.0157985,3.05,14,30.5,3.85,2.4,7,GPS Schedule
2/6/2024 5:15:14 PM,27.7065609,-81.0156167,20.30,13,27.0,3.85,3.6,5,GPS Schedule
2/6/2024 5:30:20 PM,27.7066256,-81.0158117,2.34,19,29.0,3.85,3.4,5,GPS Schedule
2/6/2024 5:45:39 PM,27.7066040,-81.0158549,2.61,38,37.5,3.85,2.8,6,GPS Schedule
2/6/2024 6:00:42 PM,27.7066382,-81.0158655,-2.45,41,40.5,3.85,3,7,GPS Schedule
2/6/2024 6:15:14 PM,27.7067810,-81.0159266,-8.94,13,36.5,3.90,2.6,7,GPS Schedule
2/6/2024 6:30:14 PM,27.7067830,-81.0159050,12.14,13,28.0,3.85,2,7,GPS Schedule
2/6/2024 6:45:15 PM,27.7068136,-81.0158686,9.99,14,25.0,3.85,1.8,7,GPS Schedule
2/6/2024 7:00:13 PM,27.7067554,-81.0158676,-1.38,12,24.0,3.85,2,6,GPS Schedule
2/6/2024 7:15:14 PM,27.7058300,-81.0157000,0.32,13,25.0,3.85,2.8,5,GPS Schedule
2/6/2024 7:30:13 PM,27.7058191,-81.0156631,2.62,12,28.5,3.85,3.2,5,GPS Schedule
2/6/2024 7:45:14 PM,27.7033848,-81.0130306,2.25,13,27.5,3.85,4.4,5,GPS Schedule
2/6/2024 8:00:16 PM,27.7034061,-81.0085766,4.22,15,28.0,3.85,8.4,5,GPS Schedule
2/6/2024 8:15:42 PM,27.7033510,-81.0084828,7.24,41,33.0,3.85,1.6,8,GPS Schedule
2/6/2024 8:30:13 PM,27.7033733,-81.0085081,4.67,12,31.5,3.85,1.6,8,GPS Schedule
2/6/2024 8:45:13 PM,27.7033161,-81.0084880,1.69,12,29.5,3.85,1.8,8,GPS Schedule
2/6/2024 9:00:13 PM,27.7033203,-81.0084865,0.82,12,29.0,3.85,2,7,GPS Schedule
2/6/2024 9:15:13 PM,27.7033209,-81.0084965,0.68,12,27.0,3.85,2,7,GPS Schedule
2/6/2024 9:30:13 PM,27.7033410,-81.0084949,0.73,12,25.5,3.85,1.8,7,GPS Schedule
2/6/2024 9:45:13 PM,27.7033219,-81.0084775,9.07,12,24.5,3.85,3.6,5,GPS Schedule
2/6/2024 10:00:13 PM,27.7033225,-81.0084712,4.65,12,22.5,3.85,3,5,GPS Schedule
2/6/2024 10:15:42 PM,27.7033404,-81.0084849,0.87,41,21.0,3.85,1.4,9,GPS Schedule
2/6/2024 10:30:13 PM,27.7033106,-81.0084532,-1.45,12,19.0,3.85,1.8,8,GPS Schedule
2/6/2024 10:45:13 PM,27.7033081,-81.0084717,-3.06,12,18.0,3.85,1.8,8,GPS Schedule
2/6/2024 11:00:13 PM,27.7033320,-81.0084717,-1.67,12,18.0,3.85,2,8,GPS Schedule
2/6/2024 11:15:14 PM,27.7033192,-81.0084633,-1.12,13,22.0,3.85,2,8,GPS Schedule
2/6/2024 11:30:13 PM,27.7033110,-81.0084664,0.63,12,22.0,3.85,1.8,8,GPS Schedule
2/6/2024 11:45:14 PM,27.7033349,-81.0084664,2.02,13,21.5,3.85,1.6,8,GPS Schedule
2/7/2024 12:00:13 AM,27.7074208,-81.0065554,0.17,12,17.0,3.85,2.4,7,GPS Schedule
2/7/2024 12:15:12 AM,27.7103706,-81.0085585,-0.69,11,13.5,3.85,2.4,7,GPS Schedule
2/7/2024 12:30:12 AM,27.7103866,-81.0085585,0.24,11,12.5,3.85,2.6,7,GPS Schedule
2/7/2024 12:45:12 AM,27.7103860,-81.0085648,4.67,11,11.5,3.85,2.8,7,GPS Schedule
2/7/2024 1:00:13 AM,27.7104051,-81.0085659,-7.96,12,11.5,3.85,7.2,5,GPS Schedule
2/7/2024 1:15:13 AM,27.7104060,-81.0085727,-10.32,12,11.5,3.85,5.8,5,GPS Schedule
2/7/2024 1:30:13 AM,27.7103828,-81.0085569,-1.10,12,10.5,3.85,5,5,GPS Schedule
2/7/2024 1:45:42 AM,27.7103356,-81.0062982,-4.05,41,10.0,3.85,2.6,6,GPS Schedule
2/7/2024 2:00:13 AM,27.7105800,-81.0029519,-4.01,12,10.5,3.85,2.8,6,GPS Schedule
2/7/2024 2:15:13 AM,27.7015881,-81.0022355,-5.75,12,11.0,3.85,3.6,5,GPS Schedule
2/7/2024 2:30:13 AM,27.6958764,-81.0027881,-7.02,12,11.0,3.85,3.8,5,GPS Schedule
2/7/2024 2:45:15 AM,27.7013307,-81.0106953,-5.22,14,11.0,3.85,4,5,GPS Schedule
2/7/2024 3:00:14 AM,27.7087752,-81.0069099,-3.88,13,11.0,3.85,4.2,5,GPS Schedule
2/7/2024 3:15:42 AM,27.7111788,-81.0078657,-7.76,41,11.5,3.85,2,9,GPS Schedule
2/7/2024 3:30:12 AM,27.7113730,-81.0087312,-1.43,11,11.0,3.85,2,9,GPS Schedule
2/7/2024 3:45:12 AM,27.7113743,-81.0087349,-5.99,11,11.0,3.85,1.8,9,GPS Schedule
2/7/2024 4:00:12 AM,27.7113784,-81.0087333,-6.87,11,11.0,3.85,2.2,8,GPS Schedule
2/7/2024 4:15:12 AM,27.7115539,-81.0091524,-5.18,11,10.5,3.85,2,8,GPS Schedule
2/7/2024 4:30:12 AM,27.7115574,-81.0091408,-5.92,11,9.0,3.85,1.8,8,GPS Schedule
2/7/2024 4:45:12 AM,27.7115622,-81.0091492,-6.93,11,9.0,3.85,1.8,7,GPS Schedule
2/7/2024 5:00:12 AM,27.7115670,-81.0091576,-7.94,11,9.0,3.85,2,7,GPS Schedule
2/7/2024 5:15:13 AM,27.7115616,-81.0091392,-6.79,12,9.0,3.85,3.6,6,GPS Schedule
2/7/2024 5:30:32 AM,27.7115469,-81.0091592,-8.00,31,9.0,3.85,2.2,7,GPS Schedule
2/7/2024 5:45:12 AM,27.7115798,-81.0091661,-8.49,11,9.0,3.85,2.4,7,GPS Schedule
2/7/2024 6:00:13 AM,27.7134801,-81.0101810,-7.25,12,9.5,3.85,3.2,6,GPS Schedule
2/7/2024 6:15:13 AM,27.7109414,-81.0030335,-4.99,12,9.5,3.85,4.8,5,GPS Schedule
2/7/2024 6:30:13 AM,27.7109424,-81.0030404,-7.35,12,11.0,3.85,4.8,5,GPS Schedule
2/7/2024 6:45:15 AM,27.7109612,-81.0030609,-13.47,14,11.5,3.85,4,5,GPS Schedule
2/7/2024 7:00:14 AM,27.7109172,-81.0030367,-4.17,13,12.5,3.85,3.2,5,GPS Schedule
2/7/2024 7:15:14 AM,27.7098925,-81.0036610,-7.35,13,12.5,3.85,2.8,5,GPS Schedule
2/7/2024 7:30:42 AM,27.7109344,-81.0030404,-7.81,41,11.0,3.85,1.4,9,GPS Schedule
2/7/2024 7:45:13 AM,27.7107468,-81.0026229,-9.08,12,11.5,3.85,1.4,9,GPS Schedule
2/7/2024 8:00:13 AM,27.7106573,-81.0026060,-11.71,12,11.0,3.85,2.4,7,GPS Schedule
2/7/2024 8:15:12 AM,27.7106726,-81.0025960,-10.64,11,10.0,3.85,2.2,7,GPS Schedule
2/7/2024 8:30:12 AM,27.7106764,-81.0025976,-9.30,11,10.0,3.85,1.8,7,GPS Schedule
2/7/2024 8:45:13 AM,27.7106844,-81.0025976,-8.83,12,10.0,3.85,1.8,7,GPS Schedule
2/7/2024 9:00:14 AM,27.7106614,-81.0026045,-12.58,13,11.0,3.85,1.6,7,GPS Schedule
2/7/2024 9:15:14 AM,27.7106617,-81.0026013,-14.79,13,14.5,3.85,2.8,5,GPS Schedule
2/7/2024 9:30:13 AM,27.7106835,-81.0026329,-12.94,12,12.0,3.85,2.4,5,GPS Schedule
2/7/2024 9:45:13 AM,27.7106701,-81.0026145,-12.25,12,10.0,3.85,2.2,5,GPS Schedule
2/7/2024 10:00:41 AM,27.7106844,-81.0025976,-8.83,40,9.0,3.85,1.6,9,GPS Schedule
2/7/2024 10:15:13 AM,27.7106803,-81.0025992,-7.96,12,8.0,3.85,1.6,9,GPS Schedule
2/7/2024 10:30:12 AM,27.7106764,-81.0025976,-9.30,11,7.5,3.85,1.8,9,GPS Schedule
2/7/2024 10:45:12 AM,27.7107014,-81.0026208,-5.97,11,8.0,3.85,1.8,9,GPS Schedule
2/7/2024 11:00:13 AM,27.7106889,-81.0026092,-7.63,12,9.0,3.85,1.6,9,GPS Schedule
2/7/2024 11:15:13 AM,27.7111874,-81.0021679,-7.43,12,9.0,3.85,1.4,9,GPS Schedule
2/7/2024 11:30:13 AM,27.7125980,-80.9946922,-6.11,12,8.0,3.85,1.4,9,GPS Schedule
2/7/2024 11:45:13 AM,27.7117124,-80.9893989,-4.21,12,8.5,3.85,1.6,8,GPS Schedule
2/7/2024 12:00:13 PM,27.7146325,-80.9889061,-7.37,12,9.0,3.85,2,7,GPS Schedule
2/7/2024 12:15:13 PM,27.7197642,-80.9879353,-8.26,12,9.0,3.85,1.8,7,GPS Schedule
2/7/2024 12:30:13 PM,27.7181054,-80.9891284,-2.40,12,10.5,3.85,1.8,7,GPS Schedule
2/7/2024 12:45:13 PM,27.7127248,-80.9912852,-4.90,12,12.0,3.85,1.8,6,GPS Schedule
2/7/2024 1:00:42 PM,27.7128880,-80.9914359,-4.93,41,13.0,3.85,1.4,9,GPS Schedule
2/7/2024 1:15:13 PM,27.7120424,-80.9927409,-2.86,12,14.5,3.85,1.8,8,GPS Schedule
2/7/2024 1:30:12 PM,27.7090169,-80.9936068,-3.26,11,17.0,3.85,2,8,GPS Schedule
2/7/2024 1:45:13 PM,27.7062914,-80.9949455,-0.25,12,19.0,3.85,2,8,GPS Schedule
2/7/2024 2:00:13 PM,27.7051230,-80.9974812,-3.21,12,21.5,3.85,1.8,8,GPS Schedule
2/7/2024 2:15:13 PM,27.7040413,-80.9979232,-0.77,12,21.5,3.85,1.8,8,GPS Schedule
2/7/2024 2:30:13 PM,27.7023414,-81.0005033,-3.41,12,23.0,3.85,2.4,7,GPS Schedule
2/7/2024 2:45:13 PM,27.7024304,-81.0021741,-7.12,12,24.0,3.85,3.2,6,GPS Schedule
2/7/2024 3:00:13 PM,27.7016342,-81.0014222,-4.73,12,26.0,3.85,4.4,6,GPS Schedule
2/7/2024 3:15:14 PM,27.7001490,-81.0036473,1.11,13,28.5,3.85,5.6,6,GPS Schedule
2/7/2024 3:30:13 PM,27.6993502,-81.0042658,-0.23,12,28.0,3.85,4.6,6,GPS Schedule
2/7/2024 3:45:23 PM,27.6987418,-81.0055952,-3.04,22,27.5,3.85,3.6,5,GPS Schedule
2/7/2024 4:01:05 PM,27.6994122,-81.0077946,1.75,64,29.5,3.85,2.8,6,GPS Schedule
2/7/2024 4:15:15 PM,27.7013139,-81.0064243,0.48,14,28.0,3.85,2.2,6,GPS Schedule
2/7/2024 4:30:14 PM,27.7026425,-81.0061964,4.04,13,28.0,3.85,2,6,GPS Schedule
2/7/2024 4:45:13 PM,27.7026459,-81.0061684,-0.99,12,26.0,3.85,6.4,5,GPS Schedule
2/7/2024 5:00:13 PM,27.7026853,-81.0062169,-0.69,12,24.5,3.85,4.2,5,GPS Schedule
2/7/2024 5:15:13 PM,27.7025651,-81.0067466,-3.30,12,26.0,3.85,3.4,5,GPS Schedule
2/7/2024 5:30:13 PM,27.7024083,-81.0060525,-2.47,12,24.5,3.85,3.4,5,GPS Schedule
2/7/2024 5:45:14 PM,27.7028556,-81.0057140,2.08,13,26.0,3.85,3.6,5,GPS Schedule
2/7/2024 6:00:13 PM,27.7028716,-81.0057140,3.01,12,24.0,3.85,4,5,GPS Schedule
2/7/2024 6:15:16 PM,27.7028397,-81.0057304,5.43,15,25.0,3.85,4.2,5,GPS Schedule
2/7/2024 6:30:42 PM,27.7028254,-81.0058057,-0.16,41,28.0,3.85,1.6,9,GPS Schedule
2/7/2024 6:45:13 PM,27.7028185,-81.0058289,1.32,12,25.5,3.85,1.6,9,GPS Schedule
2/7/2024 7:00:13 PM,27.7028365,-81.0059175,-0.34,12,30.5,3.85,2.8,7,GPS Schedule
2/7/2024 7:15:12 PM,27.7028611,-81.0059111,-3.37,11,27.5,3.85,2.4,7,GPS Schedule
2/7/2024 7:30:13 PM,27.7028691,-81.0059696,-5.08,12,25.5,3.85,2.2,7,GPS Schedule
2/7/2024 7:45:13 PM,27.7028419,-81.0059196,-5.78,12,26.5,3.85,2,7,GPS Schedule
2/7/2024 8:00:13 PM,27.7026717,-81.0059871,-4.29,12,28.0,3.85,3.8,6,GPS Schedule
2/7/2024 8:15:14 PM,27.7026146,-81.0059834,-2.98,13,28.5,3.85,3.4,6,GPS Schedule
2/7/2024 8:30:13 PM,27.7026235,-81.0059481,1.59,12,27.0,3.85,3.4,6,GPS Schedule
2/7/2024 8:45:13 PM,27.7026059,-81.0059312,3.15,12,26.0,3.85,5.8,5,GPS Schedule
2/7/2024 9:00:13 PM,27.7026001,-81.0059160,6.52,12,25.0,3.85,6,5,GPS Schedule
2/7/2024 9:15:42 PM,27.7025718,-81.0059629,1.75,41,28.5,3.85,1.8,9,GPS Schedule
2/7/2024 9:30:13 PM,27.7025679,-81.0059613,0.41,12,27.5,3.85,1.4,10,GPS Schedule
2/7/2024 9:45:13 PM,27.7025932,-81.0059813,1.53,12,27.0,3.85,2.6,8,GPS Schedule
2/7/2024 10:00:13 PM,27.7025823,-81.0059444,3.84,12,25.5,3.85,3.4,7,GPS Schedule
2/7/2024 10:15:13 PM,27.7025944,-81.0059850,-3.03,12,23.5,3.85,3.6,6,GPS Schedule
2/7/2024 10:30:13 PM,27.7025906,-81.0059834,-4.37,12,22.0,3.85,3,6,GPS Schedule
2/7/2024 10:45:13 PM,27.7024887,-81.0061663,-4.38,12,19.0,3.85,2.8,6,GPS Schedule
2/7/2024 11:00:14 PM,27.7015322,-81.0066525,-6.86,13,18.0,3.85,2.6,6,GPS Schedule
2/7/2024 11:15:13 PM,27.7012653,-81.0057349,-10.77,12,16.0,3.85,4.8,5,GPS Schedule
2/7/2024 11:30:13 PM,27.7025845,-81.0059971,-9.54,12,14.5,3.85,4.2,5,GPS Schedule
2/7/2024 11:45:13 PM,27.7025861,-81.0060139,-12.03,12,14.5,3.85,3.6,5,GPS Schedule
2/8/2024 12:01:06 AM,27.7047626,-81.0026490,-6.73,65,14.5,3.85,1.6,9,GPS Schedule
2/8/2024 12:15:18 AM,27.7053895,-81.0027280,-1.37,17,14.5,3.85,1.6,9,GPS Schedule
2/8/2024 12:30:13 AM,27.7053697,-81.0026842,2.82,12,14.0,3.85,1.6,9,GPS Schedule
2/8/2024 12:45:12 AM,27.7086859,-81.0053623,-0.08,11,13.5,3.85,1.6,9,GPS Schedule
2/8/2024 1:00:13 AM,27.7097221,-81.0082075,-3.66,12,12.5,3.85,3.4,7,GPS Schedule
2/8/2024 1:15:13 AM,27.7097324,-81.0082344,-5.82,12,13.5,3.85,3,7,GPS Schedule
2/8/2024 1:30:14 AM,27.7097237,-81.0081823,0.31,13,14.5,3.85,2.8,7,GPS Schedule
2/8/2024 1:45:16 AM,27.7097387,-81.0081754,3.59,15,18.5,3.85,5,6,GPS Schedule
2/8/2024 2:00:13 AM,27.7097295,-81.0083504,3.40,12,16.0,3.85,4.8,6,GPS Schedule
2/8/2024 2:15:13 AM,27.7097186,-81.0083557,-0.76,12,12.0,3.85,6.6,5,GPS Schedule
2/8/2024 2:30:13 AM,27.7097132,-81.0083794,-6.07,12,11.0,3.85,4.8,5,GPS Schedule
2/8/2024 2:45:42 AM,27.7096918,-81.0084194,-8.01,41,10.5,3.85,1.6,10,GPS Schedule
2/8/2024 3:00:13 AM,27.7117140,-81.0144638,-0.25,12,10.5,3.85,1.8,10,GPS Schedule
2/8/2024 3:15:13 AM,27.7121418,-81.0157847,-6.62,12,11.0,3.85,2,9,GPS Schedule
2/8/2024 3:30:13 AM,27.7121430,-81.0157463,-4.73,12,11.0,3.85,2,9,GPS Schedule
2/8/2024 3:45:13 AM,27.7121315,-81.0157415,-8.75,12,13.5,3.85,1.8,9,GPS Schedule
2/8/2024 4:00:13 AM,27.7121513,-81.0157431,-6.48,12,15.0,3.85,1.6,9,GPS Schedule
2/8/2024 4:15:13 AM,27.7121229,-81.0157479,-4.79,12,15.5,3.85,1.8,8,GPS Schedule
2/8/2024 4:30:13 AM,27.7121261,-81.0157394,-3.31,12,16.0,3.85,1.8,8,GPS Schedule
2/8/2024 4:45:13 AM,27.7121369,-81.0157342,0.85,12,16.5,3.85,1.8,7,GPS Schedule
2/8/2024 5:00:14 AM,27.7121382,-81.0157378,-3.72,13,16.5,3.85,3.6,6,GPS Schedule
2/8/2024 5:15:13 AM,27.7120983,-81.0157378,-6.04,12,16.0,3.85,3.8,6,GPS Schedule
2/8/2024 5:30:13 AM,27.7191856,-81.0157735,-2.34,12,11.0,3.85,4.6,6,GPS Schedule
2/8/2024 5:45:42 AM,27.7218384,-81.0074162,-7.12,41,10.0,3.85,2.6,7,GPS Schedule
2/8/2024 6:00:42 AM,27.7257456,-81.0021361,-5.56,41,10.0,3.85,4,6,GPS Schedule
2/8/2024 6:15:13 AM,27.7278477,-81.0013115,-8.13,12,9.5,3.85,3.6,6,GPS Schedule
2/8/2024 6:30:13 AM,27.7282437,-81.0024703,-7.79,12,9.5,3.85,2.8,6,GPS Schedule
2/8/2024 6:45:13 AM,27.7282201,-81.0024835,-7.11,12,10.5,3.90,2.4,6,GPS Schedule
2/8/2024 7:00:13 AM,27.7282354,-81.0024734,-6.04,12,10.5,3.85,2.2,6,GPS Schedule
2/8/2024 7:15:13 AM,27.7282360,-81.0024835,-6.18,12,12.0,3.85,2,6,GPS Schedule
2/8/2024 7:30:37 AM,27.7282086,-81.0024951,-6.84,36,12.5,3.85,1.6,7,GPS Schedule
2/8/2024 7:45:12 AM,27.7286014,-81.0026252,-7.98,11,11.5,3.85,1.6,7,GPS Schedule
2/8/2024 8:00:13 AM,27.7285688,-81.0026152,-9.71,12,11.5,3.85,3.6,5,GPS Schedule
2/8/2024 8:15:14 AM,27.7279348,-81.0007585,-9.31,13,12.0,3.85,3.2,5,GPS Schedule
2/8/2024 8:30:13 AM,27.7279610,-81.0007432,-4.08,12,14.0,3.85,3.2,5,GPS Schedule
2/8/2024 8:45:42 AM,27.7279358,-81.0007395,-0.91,41,18.5,3.85,1.4,9,GPS Schedule
2/8/2024 9:00:16 AM,27.7279473,-81.0007701,-7.64,15,20.0,3.85,1.6,9,GPS Schedule
2/8/2024 9:15:13 AM,27.7216677,-80.9994347,-5.53,12,14.0,3.85,2.4,8,GPS Schedule
2/8/2024 9:30:12 AM,27.7139781,-81.0026533,-9.08,11,10.5,3.85,2,8,GPS Schedule
2/8/2024 9:45:13 AM,27.7095719,-81.0039015,-8.52,12,9.0,3.85,1.8,8,GPS Schedule
2/8/2024 10:00:13 AM,27.7095665,-81.0038830,-7.37,12,10.0,3.85,2.4,7,GPS Schedule
2/8/2024 10:15:13 AM,27.7095511,-81.0038930,-8.44,12,11.0,3.85,3.8,6,GPS Schedule
2/8/2024 10:30:13 AM,27.7095662,-81.0038862,-5.16,12,10.5,3.85,4,6,GPS Schedule
2/8/2024 10:45:32 AM,27.7095534,-81.0038777,-4.61,31,10.5,3.85,1.4,9,GPS Schedule
2/8/2024 11:00:13 AM,27.7095866,-81.0038814,-7.32,12,11.5,3.85,1.4,10,GPS Schedule
2/8/2024 11:15:13 AM,27.7095882,-81.0038983,-9.81,12,13.0,3.85,1.4,10,GPS Schedule
2/8/2024 11:30:13 AM,27.7095770,-81.0038646,-5.29,12,15.5,3.85,1.4,10,GPS Schedule
2/8/2024 11:45:13 AM,27.7095773,-81.0038777,-3.22,12,18.5,3.85,1.6,9,GPS Schedule
2/8/2024 12:00:13 PM,27.7095895,-81.0038762,-3.63,12,19.5,3.85,1.8,8,GPS Schedule
2/8/2024 12:15:13 PM,27.7095869,-81.0038783,-9.53,12,19.5,3.85,1.6,8,GPS Schedule
2/8/2024 12:30:13 PM,27.7095840,-81.0038577,-2.47,12,20.5,3.85,1.6,8,GPS Schedule
2/8/2024 12:45:13 PM,27.7095725,-81.0038693,-2.20,12,21.5,3.85,1.4,8,GPS Schedule
2/8/2024 1:00:13 PM,27.7095377,-81.0022853,0.84,12,17.5,3.85,3,5,GPS Schedule
2/8/2024 1:15:42 PM,27.6982559,-81.0077283,-3.74,41,14.0,3.85,5.2,5,GPS Schedule
2/8/2024 1:30:13 PM,27.7006013,-81.0043182,-6.13,12,13.5,3.85,6.2,5,GPS Schedule
2/8/2024 1:45:32 PM,27.7046025,-81.0033317,-5.21,31,15.0,3.85,1.8,8,GPS Schedule
2/8/2024 2:00:13 PM,27.7072046,-81.0041144,-3.68,12,17.5,3.85,2,8,GPS Schedule
2/8/2024 2:15:13 PM,27.7072058,-81.0040923,2.50,12,23.5,3.85,2.2,8,GPS Schedule
2/8/2024 2:30:13 PM,27.7075961,-81.0043352,8.35,12,25.5,3.85,2.2,8,GPS Schedule
2/8/2024 2:45:13 PM,27.7078708,-81.0045992,-6.62,12,26.0,3.85,2.6,7,GPS Schedule
2/8/2024 3:00:13 PM,27.7078644,-81.0045739,-3.11,12,28.0,3.85,2.6,7,GPS Schedule
2/8/2024 3:15:13 PM,27.7079019,-81.0046509,-4.57,12,31.0,3.85,2.4,7,GPS Schedule
2/8/2024 3:30:13 PM,27.7078806,-81.0046488,-0.06,12,30.0,3.85,2.2,7,GPS Schedule
2/8/2024 3:45:13 PM,27.7084765,-81.0044030,-1.07,12,31.5,3.85,2.2,6,GPS Schedule
2/8/2024 4:00:41 PM,27.7084679,-81.0044093,2.89,40,33.0,3.85,1.6,8,GPS Schedule
2/8/2024 4:15:13 PM,27.7084836,-81.0044125,6.04,12,33.5,3.85,1.6,8,GPS Schedule
2/8/2024 4:30:13 PM,27.7084880,-81.0044078,2.95,12,34.5,3.85,2.6,7,GPS Schedule
2/8/2024 4:45:13 PM,27.7084775,-81.0044262,0.87,12,36.5,3.85,2.4,7,GPS Schedule
2/8/2024 5:00:13 PM,27.7084663,-81.0044346,-1.08,12,36.5,3.85,2.8,6,GPS Schedule
2/8/2024 5:15:13 PM,27.7084237,-81.0043524,3.61,12,39.5,3.85,3.4,5,GPS Schedule
2/8/2024 5:30:13 PM,27.7084516,-81.0043962,-0.11,12,39.5,3.85,3.4,5,GPS Schedule
2/8/2024 5:45:23 PM,27.7084839,-81.0044515,-2.64,22,35.5,3.85,3.8,5,GPS Schedule
2/8/2024 6:00:15 PM,27.7084714,-81.0044399,-4.30,14,35.0,3.85,4,5,GPS Schedule
2/8/2024 6:15:42 PM,27.7084561,-81.0044078,1.09,41,35.5,3.85,1.4,10,GPS Schedule
2/8/2024 6:30:13 PM,27.7084558,-81.0044109,3.30,12,34.5,3.85,1.4,10,GPS Schedule
2/8/2024 6:45:13 PM,27.7084478,-81.0044109,2.84,12,34.0,3.85,1.4,10,GPS Schedule
2/8/2024 7:00:13 PM,27.7084471,-81.0044009,2.97,12,31.5,3.85,2.2,8,GPS Schedule
2/8/2024 7:15:13 PM,27.7084462,-81.0043941,5.33,12,28.5,3.85,1.8,8,GPS Schedule
