Product Type: Litetrack Iridium-420+
Product ID: 154955
Firmware Version: V17.13.0

GMT Time,Latitude,Longitude,Altitude,Duration,Temperature,Voltage,DOP,Satellites,Cause of Fix
4/12/2024 7:45:30 PM,27.6520017,-80.9844867,-5.40,30,26.0,3.85,5.4,5,GPS Schedule
4/12/2024 8:00:21 PM,27.6520142,-80.9844983,-3.74,21,25.5,3.85,4.6,6,GPS Schedule
4/12/2024 8:15:33 PM,27.6519806,-80.9846077,-22.49,33,26.0,3.85,6.8,6,GPS Schedule
4/12/2024 8:30:12 PM,27.6520060,-80.9845599,-4.16,12,26.0,3.85,4.6,6,GPS Schedule
4/12/2024 8:45:12 PM,27.6520182,-80.9844803,-8.90,12,27.5,3.85,3.6,6,GPS Schedule
4/12/2024 9:00:13 PM,27.6519362,-80.9846226,-0.18,13,28.0,3.85,3.2,6,GPS Schedule
4/12/2024 9:15:12 PM,27.6520118,-80.9845915,-3.24,12,26.0,3.85,3,6,GPS Schedule
4/12/2024 9:30:30 PM,27.6519908,-80.9845863,-0.94,30,26.5,3.85,5.4,5,GPS Schedule
4/12/2024 9:45:11 PM,27.6481052,-80.9853110,-13.00,11,28.0,3.85,3.2,7,GPS Schedule
4/12/2024 10:00:11 PM,27.6520051,-80.9845952,-8.27,12,29.5,3.85,4.2,6,GPS Schedule
4/12/2024 10:15:22 PM,27.6519823,-80.9845988,-14.23,22,29.0,3.85,4.6,6,GPS Schedule
4/12/2024 10:30:21 PM,27.6520066,-80.9846120,-10.76,22,26.5,3.85,5.8,6,GPS Schedule
4/12/2024 10:45:23 PM,27.6519151,-80.9845168,10.75,24,26.0,3.85,7.2,6,GPS Schedule
4/12/2024 11:00:13 PM,27.6565749,-80.9783357,-9.47,14,25.5,3.85,8.6,5,GPS Schedule
4/12/2024 11:15:11 PM,27.6519324,-80.9797645,-3.67,12,24.0,3.85,6.6,5,GPS Schedule
4/12/2024 11:30:41 PM,27.6480193,-80.9850783,-1.30,42,23.0,3.85,2.2,8,GPS Schedule
4/12/2024 11:45:11 PM,27.6524867,-80.9848684,-4.56,12,21.5,3.85,2,8,GPS Schedule
4/13/2024 12:00:12 AM,27.6519700,-80.9845778,-0.85,13,20.0,3.85,2.2,7,GPS Schedule
4/13/2024 12:15:13 AM,27.6519972,-80.9846115,-4.45,14,21.5,3.85,2.2,6,GPS Schedule
4/13/2024 12:30:14 AM,27.6520205,-80.9846015,-2.91,15,21.0,3.85,2.4,6,GPS Schedule
4/13/2024 12:45:13 AM,27.6490921,-80.9844931,-4.12,14,20.0,3.85,4.4,5,GPS Schedule
4/13/2024 1:00:11 AM,27.6474837,-80.9859493,-4.36,12,17.5,3.85,5.2,5,GPS Schedule
4/13/2024 1:15:11 AM,27.6270244,-80.9985643,-11.93,12,16.0,3.85,6.8,5,GPS Schedule
4/13/2024 1:30:41 AM,27.6365719,-80.9957536,-6.16,42,16.0,3.85,4,6,GPS Schedule
4/13/2024 1:45:11 AM,27.6448498,-80.9930091,-5.35,12,16.0,3.85,4,6,GPS Schedule
4/13/2024 2:00:16 AM,27.6519929,-80.9845968,-7.86,17,16.0,3.85,3,6,GPS Schedule
4/13/2024 2:15:13 AM,27.6520192,-80.9845815,-2.64,14,18.5,3.85,2.4,6,GPS Schedule
4/13/2024 2:30:13 AM,27.6519936,-80.9845647,-1.54,14,19.0,3.85,2.2,6,GPS Schedule
4/13/2024 2:45:15 AM,27.6520032,-80.9845815,-3.56,16,19.5,3.85,2,6,GPS Schedule
4/13/2024 3:00:41 AM,27.6520726,-80.9845578,5.46,42,19.0,3.85,2.4,5,GPS Schedule
4/13/2024 3:15:21 AM,27.6520691,-80.9845273,12.65,22,18.0,3.85,2.4,5,GPS Schedule
4/13/2024 3:30:41 AM,27.6519881,-80.9845883,-6.85,42,18.5,3.85,3.6,5,GPS Schedule
4/13/2024 3:45:13 AM,27.6519811,-80.9845952,-9.66,14,18.0,3.85,3.2,5,GPS Schedule
4/13/2024 4:00:13 AM,27.6519881,-80.9845883,-6.85,14,17.5,3.85,3,5,GPS Schedule
4/13/2024 4:15:33 AM,27.6520021,-80.9846004,-11.96,34,17.5,3.85,2.2,7,GPS Schedule
4/13/2024 4:30:12 AM,27.6520032,-80.9845815,-3.56,13,17.0,3.85,3,6,GPS Schedule
4/13/2024 4:45:19 AM,27.6520130,-80.9845367,-5.63,20,17.0,3.85,2.8,6,GPS Schedule
4/13/2024 5:00:13 AM,27.6520171,-80.9845772,-12.97,14,16.5,3.85,2.4,6,GPS Schedule
4/13/2024 5:15:16 AM,27.6519272,-80.9846416,-9.04,17,15.5,3.85,2,6,GPS Schedule
4/13/2024 5:30:13 AM,27.6520108,-80.9845683,-5.18,14,16.0,3.85,1.8,6,GPS Schedule
4/13/2024 5:45:55 AM,27.6519975,-80.9845663,-0.20,56,16.5,3.85,3.4,6,GPS Schedule
4/13/2024 6:00:14 AM,27.6520498,-80.9846036,-6.96,15,15.5,3.85,3.4,6,GPS Schedule
4/13/2024 6:15:12 AM,27.6520697,-80.9845693,-15.49,13,15.0,3.85,3.4,6,GPS Schedule
4/13/2024 6:30:11 AM,27.6519913,-80.9845799,-5.37,12,15.0,3.85,3.6,6,GPS Schedule
4/13/2024 6:45:12 AM,27.6520032,-80.9845815,-3.56,13,15.5,3.85,3.6,6,GPS Schedule
4/13/2024 7:00:11 AM,27.6520089,-80.9845968,-6.93,12,15.5,3.85,3.4,6,GPS Schedule
4/13/2024 7:15:12 AM,27.6519856,-80.9845647,-2.00,13,14.5,3.85,3.2,6,GPS Schedule
4/13/2024 7:30:12 AM,27.6519927,-80.9845578,0.82,13,14.5,3.85,4.2,5,GPS Schedule
4/13/2024 7:45:12 AM,27.6520105,-80.9845715,-2.96,13,14.5,3.85,3.4,5,GPS Schedule
4/13/2024 8:00:40 AM,27.6519789,-80.9845847,-2.74,41,15.0,3.85,2.4,6,GPS Schedule
4/13/2024 8:15:12 AM,27.6519831,-80.9845831,-3.62,13,15.5,3.85,3.6,5,GPS Schedule
4/13/2024 8:30:16 AM,27.6519799,-80.9845915,-5.10,17,15.5,3.85,3.4,5,GPS Schedule
4/13/2024 8:45:41 AM,27.6520069,-80.9845667,-6.51,42,17.5,3.85,3.2,5,GPS Schedule
4/13/2024 9:00:15 AM,27.6519780,-80.9845778,-0.39,16,16.0,3.85,3.2,5,GPS Schedule
4/13/2024 9:15:12 AM,27.6519956,-80.9845588,-12.74,13,16.0,3.85,3,5,GPS Schedule
4/13/2024 9:30:11 AM,27.6519922,-80.9845704,-12.01,12,14.0,3.85,3,5,GPS Schedule
4/13/2024 9:45:13 AM,27.6519896,-80.9845888,-13.63,14,12.5,3.85,3.2,5,GPS Schedule
4/13/2024 10:00:12 AM,27.6519884,-80.9845852,-9.06,13,11.5,3.85,3.4,5,GPS Schedule
4/13/2024 10:15:41 AM,27.6519775,-80.9845483,-6.75,42,12.0,3.85,3.6,5,GPS Schedule
4/13/2024 10:30:14 AM,27.6520245,-80.9846257,-14.54,15,12.0,3.85,3.4,5,GPS Schedule
4/13/2024 10:45:30 AM,27.6520538,-80.9846840,35.29,31,12.5,3.85,3,5,GPS Schedule
4/13/2024 11:00:24 AM,27.6520780,-80.9845701,21.56,25,12.5,3.85,2.4,6,GPS Schedule
4/13/2024 11:15:13 AM,27.6519962,-80.9846047,-2.09,14,12.0,3.85,2.2,6,GPS Schedule
4/13/2024 11:30:12 AM,27.6519171,-80.9845531,-6.91,13,11.5,3.85,2.2,6,GPS Schedule
4/13/2024 11:45:12 AM,27.6519849,-80.9845968,-8.32,13,12.0,3.85,2.2,6,GPS Schedule
4/13/2024 12:00:16 PM,27.6519647,-80.9845820,-12.67,17,14.0,3.85,2.4,5,GPS Schedule
4/13/2024 12:15:41 PM,27.6519957,-80.9845752,-8.46,42,16.0,3.85,2.2,7,GPS Schedule
4/13/2024 12:30:13 PM,27.6519859,-80.9846036,-10.68,14,16.5,3.85,2.6,6,GPS Schedule
4/13/2024 12:45:12 PM,27.6519751,-80.9845831,-4.08,13,17.0,3.85,3,5,GPS Schedule
4/13/2024 1:00:13 PM,27.6519971,-80.9845952,-8.73,14,18.0,3.85,3.2,5,GPS Schedule
4/13/2024 1:15:12 PM,27.6519881,-80.9846304,-13.31,13,19.0,3.85,3.2,5,GPS Schedule
4/13/2024 1:30:16 PM,27.6520077,-80.9845931,-2.36,17,19.5,3.85,3,5,GPS Schedule
4/13/2024 1:45:41 PM,27.6519757,-80.9845931,-4.22,42,20.5,3.85,1.8,8,GPS Schedule
4/13/2024 2:00:12 PM,27.6519872,-80.9845815,-4.49,13,20.5,3.85,1.6,8,GPS Schedule
4/13/2024 2:15:12 PM,27.6519945,-80.9845715,-3.89,13,21.5,3.85,1.8,7,GPS Schedule
4/13/2024 2:30:12 PM,27.6520165,-80.9845836,-8.54,13,21.0,3.85,2.6,6,GPS Schedule
4/13/2024 2:45:11 PM,27.6520016,-80.9846068,-7.53,12,24.0,3.85,2.2,6,GPS Schedule
4/13/2024 3:00:19 PM,27.6520124,-80.9845852,-7.67,20,29.5,3.85,2,6,GPS Schedule
4/13/2024 3:15:12 PM,27.6520266,-80.9846300,-4.21,13,26.0,3.85,1.8,6,GPS Schedule
4/13/2024 3:30:19 PM,27.6520223,-80.9845567,-5.45,20,25.0,3.85,4,5,GPS Schedule
4/13/2024 3:45:27 PM,27.6520553,-80.9847226,-16.75,28,24.5,3.85,3.4,5,GPS Schedule
4/13/2024 4:00:40 PM,27.6519759,-80.9845736,-10.72,41,24.0,3.85,2,7,GPS Schedule
4/13/2024 4:15:14 PM,27.6520005,-80.9845836,-9.47,15,25.0,3.85,2.8,6,GPS Schedule
4/13/2024 4:30:13 PM,27.6519932,-80.9845936,-10.07,14,25.5,3.85,2.6,6,GPS Schedule
4/13/2024 4:45:13 PM,27.6519884,-80.9845852,-9.06,14,25.5,3.85,2.4,6,GPS Schedule
4/13/2024 5:00:18 PM,27.6519369,-80.9845383,-8.94,19,26.0,3.85,2.2,5,GPS Schedule
4/13/2024 5:15:36 PM,27.6520355,-80.9846368,-6.09,37,26.5,3.85,2.4,6,GPS Schedule
4/13/2024 5:30:13 PM,27.6520303,-80.9846152,-7.15,14,26.0,3.85,2.2,6,GPS Schedule
4/13/2024 5:45:41 PM,27.6519735,-80.9845663,-1.59,42,26.5,3.85,1.6,9,GPS Schedule
4/13/2024 6:00:12 PM,27.6520188,-80.9845683,-4.71,13,26.0,3.85,2,8,GPS Schedule
4/13/2024 6:15:11 PM,27.6520053,-80.9845335,-8.31,12,27.0,3.85,2,8,GPS Schedule
4/13/2024 6:30:12 PM,27.6520200,-80.9845720,-9.28,13,27.0,3.85,1.8,8,GPS Schedule
4/13/2024 6:45:11 PM,27.6519999,-80.9845736,-9.33,12,27.5,3.85,2.4,7,GPS Schedule
4/13/2024 7:00:12 PM,27.6519987,-80.9845699,-4.76,13,27.5,3.85,4,6,GPS Schedule
4/13/2024 7:15:13 PM,27.6519959,-80.9845556,-14.96,14,27.0,3.85,2.2,7,GPS Schedule
4/13/2024 7:30:15 PM,27.6520410,-80.9845609,-15.87,16,26.5,3.85,4.8,6,GPS Schedule
4/13/2024 7:45:14 PM,27.6520079,-80.9845736,-8.87,15,27.0,3.85,4.8,6,GPS Schedule
4/13/2024 8:00:41 PM,27.6520275,-80.9845845,-21.64,42,27.0,3.85,9.4,5,GPS Schedule
4/13/2024 8:15:14 PM,27.6520107,-80.9845941,-15.92,15,26.0,3.85,7.4,5,GPS Schedule
4/13/2024 8:30:31 PM,27.6520046,-80.9846077,-21.09,32,26.0,3.85,4.2,6,GPS Schedule
4/13/2024 8:45:13 PM,27.6520270,-80.9846072,-12.92,14,25.0,3.85,3.4,6,GPS Schedule
4/13/2024 9:00:11 PM,27.6519523,-80.9845446,-3.58,12,25.5,3.85,3,6,GPS Schedule
4/13/2024 9:15:13 PM,27.6520130,-80.9845952,-7.81,14,29.5,3.85,5.4,5,GPS Schedule
4/13/2024 9:30:12 PM,27.6461110,-80.9846429,14.49,13,30.0,3.85,5.4,5,GPS Schedule
4/13/2024 9:45:41 PM,27.6428722,-80.9866527,-15.85,42,28.5,3.85,6.6,5,GPS Schedule
4/13/2024 10:00:15 PM,27.6428648,-80.9866401,-3.49,16,27.0,3.85,8.8,5,GPS Schedule
4/13/2024 10:15:41 PM,27.6429306,-80.9866538,-4.48,42,26.0,3.85,1.8,8,GPS Schedule
4/13/2024 10:30:11 PM,27.6489987,-80.9852575,-5.91,12,26.5,3.85,1.8,8,GPS Schedule
4/13/2024 10:45:12 PM,27.6520181,-80.9846004,-11.03,13,25.5,3.85,2.2,7,GPS Schedule
4/13/2024 11:00:12 PM,27.6520109,-80.9845847,-0.89,13,25.0,3.85,2.8,7,GPS Schedule
4/13/2024 11:15:11 PM,27.6519957,-80.9846111,2.34,12,24.0,3.85,3.4,7,GPS Schedule
4/13/2024 11:30:16 PM,27.6520080,-80.9845478,1.88,17,23.5,3.85,5.6,5,GPS Schedule
4/13/2024 11:45:16 PM,27.6519847,-80.9845578,0.35,17,22.5,3.85,4.6,5,GPS Schedule
4/14/2024 12:00:21 AM,27.6520109,-80.9845426,5.57,22,22.0,3.85,3.6,6,GPS Schedule
4/14/2024 12:15:13 AM,27.6428603,-80.9872492,6.07,14,18.5,3.85,3,5,GPS Schedule
4/14/2024 12:30:41 AM,27.6429858,-80.9867639,-3.22,42,16.5,3.85,2.2,7,GPS Schedule
4/14/2024 12:45:12 AM,27.6429886,-80.9867423,-3.82,13,16.5,3.85,2.2,7,GPS Schedule
4/14/2024 1:00:10 AM,27.6430014,-80.9869456,-4.38,11,16.5,3.85,2.4,7,GPS Schedule
4/14/2024 1:15:11 AM,27.6521894,-80.9836110,-4.17,12,14.0,3.85,3,6,GPS Schedule
4/14/2024 1:30:11 AM,27.6519987,-80.9846120,-11.23,12,13.5,3.85,3.6,6,GPS Schedule
4/14/2024 1:45:12 AM,27.6519600,-80.9845057,5.56,13,15.0,3.85,5.2,5,GPS Schedule
4/14/2024 2:00:15 AM,27.6520159,-80.9846157,-14.86,16,15.0,3.85,4.8,5,GPS Schedule
4/14/2024 2:15:41 AM,27.6519860,-80.9846200,-6.39,42,15.5,3.85,1.8,7,GPS Schedule
4/14/2024 2:30:17 AM,27.6520097,-80.9846231,-2.78,18,14.5,3.85,1.6,7,GPS Schedule
4/14/2024 2:45:13 AM,27.6520314,-80.9845440,-13.84,14,14.0,3.85,1.8,6,GPS Schedule
4/14/2024 3:00:15 AM,27.6520210,-80.9845952,-7.34,16,14.0,3.85,1.8,6,GPS Schedule
4/14/2024 3:15:14 AM,27.6520195,-80.9845947,-0.56,15,14.5,3.85,2,5,GPS Schedule
4/14/2024 3:30:41 AM,27.6520281,-80.9845883,-4.52,42,15.0,3.85,2.4,5,GPS Schedule
4/14/2024 3:45:13 AM,27.6520122,-80.9846047,-1.16,14,14.5,3.85,2,5,GPS Schedule
4/14/2024 4:00:31 AM,27.6520237,-80.9846937,-10.07,32,15.0,3.85,1.4,8,GPS Schedule
4/14/2024 4:15:13 AM,27.6519937,-80.9846231,-3.71,14,15.0,3.85,1.4,8,GPS Schedule
4/14/2024 4:30:11 AM,27.6519853,-80.9845678,0.21,12,14.5,3.85,1.8,7,GPS Schedule
4/14/2024 4:45:26 AM,27.6520035,-80.9845783,-5.78,27,14.0,3.85,4.2,5,GPS Schedule
4/14/2024 5:00:13 AM,27.6519972,-80.9846115,-4.45,14,13.5,3.85,2.4,6,GPS Schedule
4/14/2024 5:15:15 AM,27.6520015,-80.9845483,-5.36,16,12.5,3.85,2.2,6,GPS Schedule
4/14/2024 5:30:16 AM,27.6519636,-80.9845526,2.65,17,12.5,3.85,3.2,5,GPS Schedule
4/14/2024 5:45:41 AM,27.6519968,-80.9845562,-0.06,42,13.5,3.85,1.6,9,GPS Schedule
4/14/2024 6:00:12 AM,27.6520203,-80.9845688,-11.49,13,12.5,3.85,1.8,9,GPS Schedule
4/14/2024 6:15:11 AM,27.6519917,-80.9845931,-3.29,12,12.0,3.85,1.8,9,GPS Schedule
4/14/2024 6:30:12 AM,27.6519834,-80.9845963,-1.54,13,13.0,3.85,1.6,9,GPS Schedule
4/14/2024 6:45:13 AM,27.6520115,-80.9845783,-5.31,14,13.5,3.85,1.4,9,GPS Schedule
4/14/2024 7:00:11 AM,27.6518457,-80.9845826,-4.73,12,13.0,3.85,1.4,9,GPS Schedule
4/14/2024 7:15:10 AM,27.6454825,-80.9878603,-3.41,11,9.5,3.85,1.6,8,GPS Schedule
4/14/2024 7:30:10 AM,27.6362228,-80.9973077,-1.27,11,8.0,3.85,1.8,7,GPS Schedule
4/14/2024 7:45:11 AM,27.6354701,-80.9891519,-1.51,12,7.0,3.85,1.8,7,GPS Schedule
4/14/2024 8:00:39 AM,27.6436392,-80.9868500,-5.68,40,8.0,3.85,2.2,7,GPS Schedule
4/14/2024 8:15:13 AM,27.6517987,-80.9844109,-5.56,14,8.0,3.85,1.8,8,GPS Schedule
4/14/2024 8:30:12 AM,27.6519853,-80.9846099,-6.25,13,10.0,3.85,2.2,7,GPS Schedule
4/14/2024 8:45:15 AM,27.6519680,-80.9845899,-6.90,16,12.5,3.85,2.2,7,GPS Schedule
4/14/2024 9:00:10 AM,27.6519906,-80.9845535,-9.52,11,12.0,3.85,2,7,GPS Schedule
4/14/2024 9:15:12 AM,27.6520015,-80.9845483,-5.36,13,11.5,3.85,2,7,GPS Schedule
4/14/2024 9:30:15 AM,27.6520101,-80.9845583,-5.04,16,12.0,3.85,2.6,6,GPS Schedule
4/14/2024 9:45:12 AM,27.6519977,-80.9845631,-2.41,13,12.0,3.85,3.2,6,GPS Schedule
4/14/2024 10:00:12 AM,27.6519683,-80.9845446,-2.65,14,12.5,3.85,4.6,6,GPS Schedule
4/14/2024 10:15:16 AM,27.6519907,-80.9845699,-5.23,18,13.0,3.85,8.2,5,GPS Schedule
4/14/2024 10:30:41 AM,27.6520088,-80.9845804,-11.22,43,13.0,3.85,2.2,6,GPS Schedule
4/14/2024 10:45:41 AM,27.6519812,-80.9846115,-5.37,43,13.5,3.85,1.8,8,GPS Schedule
4/14/2024 11:00:14 AM,27.6520012,-80.9845936,-9.61,16,13.0,3.85,1.6,9,GPS Schedule
4/14/2024 11:15:11 AM,27.6519965,-80.9846015,-4.31,13,13.0,3.85,1.8,8,GPS Schedule
4/14/2024 11:30:12 AM,27.6520274,-80.9845783,-4.39,14,15.0,3.85,1.6,8,GPS Schedule
4/14/2024 11:45:12 AM,27.6519759,-80.9845736,-10.72,14,15.5,3.85,1.6,8,GPS Schedule
4/14/2024 12:00:14 PM,27.6519839,-80.9845736,-10.26,16,15.0,3.85,2.6,7,GPS Schedule
4/14/2024 12:15:11 PM,27.6519903,-80.9845567,-7.30,13,15.0,3.85,2.4,7,GPS Schedule
4/14/2024 12:30:16 PM,27.6519779,-80.9845615,-4.68,18,17.0,3.85,2.6,6,GPS Schedule
4/14/2024 12:45:12 PM,27.6519739,-80.9845435,-10.31,14,18.5,3.85,3.4,5,GPS Schedule
4/14/2024 1:00:30 PM,27.6519552,-80.9845394,0.11,32,19.5,3.85,3,7,GPS Schedule
4/14/2024 1:15:11 PM,27.6519542,-80.9845162,-1.82,13,20.5,3.85,2.8,7,GPS Schedule
4/14/2024 1:30:10 PM,27.6518779,-80.9840695,-2.93,12,23.5,3.85,2.4,7,GPS Schedule
4/14/2024 1:45:14 PM,27.6520147,-80.9845761,-21.09,16,26.5,3.85,2.4,6,GPS Schedule
4/14/2024 2:01:05 PM,27.6519756,-80.9845767,-8.51,67,25.5,3.85,3.8,5,GPS Schedule
4/14/2024 2:15:13 PM,27.6520005,-80.9845836,-9.47,15,24.5,3.85,3.6,5,GPS Schedule
4/14/2024 2:30:41 PM,27.6520159,-80.9845736,-8.40,43,25.0,3.85,4,5,GPS Schedule
4/14/2024 2:45:12 PM,27.6519789,-80.9845847,-2.74,14,24.5,3.85,3.6,5,GPS Schedule
4/14/2024 3:00:12 PM,27.6519911,-80.9845831,-3.15,14,25.0,3.85,3.4,5,GPS Schedule
4/14/2024 3:15:17 PM,27.6520129,-80.9845305,11.62,19,26.5,3.85,3.2,5,GPS Schedule
4/14/2024 3:30:41 PM,27.6520003,-80.9845868,-7.26,43,27.0,3.85,2.6,6,GPS Schedule
4/14/2024 3:45:12 PM,27.6520020,-80.9845841,-16.25,14,26.5,3.85,2.8,6,GPS Schedule
4/14/2024 4:00:12 PM,27.6520116,-80.9845947,-1.03,14,27.0,3.85,2.8,6,GPS Schedule
4/14/2024 4:15:15 PM,27.6519955,-80.9845783,-6.24,17,27.5,3.85,2.8,6,GPS Schedule
4/14/2024 4:30:13 PM,27.6520028,-80.9845683,-5.64,15,28.0,3.85,2.6,6,GPS Schedule
4/14/2024 4:45:17 PM,27.6519415,-80.9844399,15.93,19,28.0,3.85,2.8,5,GPS Schedule
4/14/2024 5:00:12 PM,27.6520201,-80.9845462,1.47,14,29.0,3.85,2.2,6,GPS Schedule
4/14/2024 5:15:40 PM,27.6519973,-80.9845335,-8.78,42,29.5,3.85,2.2,8,GPS Schedule
4/14/2024 5:30:15 PM,27.6520044,-80.9845852,-8.13,17,29.5,3.85,2,7,GPS Schedule
4/14/2024 5:45:14 PM,27.6520036,-80.9845947,-1.49,16,29.0,3.85,2,7,GPS Schedule
4/14/2024 6:00:15 PM,27.6519981,-80.9845763,-0.34,17,29.0,3.85,3.4,5,GPS Schedule
4/14/2024 6:15:11 PM,27.6519853,-80.9845678,0.21,13,29.0,3.85,3,5,GPS Schedule
4/14/2024 6:30:13 PM,27.6520148,-80.9845504,-10.34,15,29.5,3.85,2.8,5,GPS Schedule
4/14/2024 6:45:39 PM,27.6522060,-80.9837996,-7.68,41,34.5,3.85,2.4,7,GPS Schedule
4/14/2024 7:00:10 PM,27.6514897,-80.9858709,-7.01,12,37.5,3.85,1.8,8,GPS Schedule
4/14/2024 7:15:11 PM,27.6520152,-80.9846057,-14.72,13,36.5,3.85,1.8,8,GPS Schedule
4/14/2024 7:30:11 PM,27.6520029,-80.9846268,-7.81,13,32.5,3.85,2.2,7,GPS Schedule
4/14/2024 7:45:13 PM,27.6520123,-80.9846109,-18.42,15,30.0,3.85,2.4,7,GPS Schedule
4/14/2024 8:00:12 PM,27.6519866,-80.9846300,-6.53,14,29.0,3.85,3.6,6,GPS Schedule
4/14/2024 8:15:17 PM,27.6520021,-80.9846004,-11.96,19,28.5,3.85,3.2,7,GPS Schedule
4/14/2024 8:30:14 PM,27.6520596,-80.9846009,-15.49,16,28.0,3.85,5,6,GPS Schedule
4/14/2024 8:45:12 PM,27.6520739,-80.9845677,-16.36,14,28.0,3.85,4.8,6,GPS Schedule
4/14/2024 9:00:13 PM,27.6520361,-80.9845883,-4.06,15,28.0,3.85,4.2,6,GPS Schedule
4/14/2024 9:15:41 PM,27.6520260,-80.9845942,6.68,43,28.0,3.85,4.2,5,GPS Schedule
4/14/2024 9:30:14 PM,27.6519802,-80.9845462,-0.85,16,27.0,3.85,3.2,6,GPS Schedule
4/14/2024 9:45:17 PM,27.6519507,-80.9845216,16.16,19,27.0,3.85,4.2,5,GPS Schedule
4/14/2024 10:00:41 PM,27.6520005,-80.9845836,-9.47,43,27.0,3.85,1.6,9,GPS Schedule
4/14/2024 10:15:11 PM,27.6520124,-80.9845852,-7.67,13,26.5,3.85,1.8,9,GPS Schedule
4/14/2024 10:30:11 PM,27.6520060,-80.9845599,-4.16,13,26.0,3.85,1.8,9,GPS Schedule
4/14/2024 10:45:11 PM,27.6520080,-80.9845899,-4.58,13,26.0,3.85,2,8,GPS Schedule
4/14/2024 11:00:13 PM,27.6519972,-80.9845694,2.02,15,25.5,3.85,2,8,GPS Schedule
4/14/2024 11:15:12 PM,27.6519614,-80.9845842,3.11,14,25.0,3.85,2,8,GPS Schedule
4/14/2024 11:30:11 PM,27.6520179,-80.9845615,-2.36,13,25.0,3.85,2.6,7,GPS Schedule
4/14/2024 11:45:11 PM,27.6520032,-80.9845815,-3.56,13,24.5,3.85,2.4,7,GPS Schedule
4/15/2024 12:00:09 AM,27.6511223,-80.9843479,-2.57,11,23.0,3.85,2.2,7,GPS Schedule
4/15/2024 12:15:12 AM,27.6430129,-80.9867555,-0.35,14,20.5,3.85,2.4,6,GPS Schedule
4/15/2024 12:30:10 AM,27.6496230,-80.9846335,-4.36,12,19.5,3.85,4.2,5,GPS Schedule
4/15/2024 12:45:15 AM,27.6520335,-80.9846068,-5.68,17,18.5,3.85,5.2,5,GPS Schedule
4/15/2024 1:00:21 AM,27.6520166,-80.9845999,-4.25,23,20.0,3.85,7.8,5,GPS Schedule
4/15/2024 1:16:07 AM,27.6519915,-80.9846446,-24.79,69,20.5,3.85,5.6,5,GPS Schedule
4/15/2024 1:30:41 AM,27.6520050,-80.9845367,-6.10,43,21.0,3.85,3,6,GPS Schedule
4/15/2024 1:45:11 AM,27.6520092,-80.9845936,-9.14,13,20.5,3.85,3,6,GPS Schedule
4/15/2024 2:00:13 AM,27.6519981,-80.9845763,-0.34,15,21.0,3.85,2.8,6,GPS Schedule
4/15/2024 2:15:15 AM,27.6519899,-80.9845958,5.70,17,21.5,3.85,2.4,6,GPS Schedule
4/15/2024 2:30:13 AM,27.6520039,-80.9845494,2.76,15,22.0,3.85,2,6,GPS Schedule
4/15/2024 2:45:24 AM,27.6520336,-80.9846231,-1.39,26,21.0,3.85,2.6,5,GPS Schedule
4/15/2024 3:00:12 AM,27.6520082,-80.9846226,4.00,14,19.5,3.85,2.6,5,GPS Schedule
4/15/2024 3:16:02 AM,27.6519916,-80.9845767,-7.58,64,19.5,3.85,6.2,4,GPS Schedule
4/15/2024 3:31:00 AM,27.6519997,-80.9845931,-2.83,62,20.0,3.85,3.4,5,GPS Schedule
4/15/2024 3:45:13 AM,27.6520058,-80.9845693,-19.20,15,18.5,3.85,3,5,GPS Schedule
4/15/2024 4:00:18 AM,27.6519869,-80.9845847,-2.28,20,18.0,3.85,3,5,GPS Schedule
4/15/2024 4:15:12 AM,27.6519920,-80.9845899,-5.51,14,17.5,3.85,3,5,GPS Schedule
4/15/2024 4:30:39 AM,27.6519817,-80.9845631,-3.34,41,17.5,3.85,3,6,GPS Schedule
4/15/2024 4:45:13 AM,27.6519747,-80.9845278,0.30,15,17.5,3.85,2.6,6,GPS Schedule
4/15/2024 5:00:12 AM,27.6519925,-80.9845836,-9.93,14,17.0,3.85,2.2,6,GPS Schedule
4/15/2024 5:15:10 AM,27.6557966,-80.9826854,2.16,12,15.0,3.85,2,6,GPS Schedule
4/15/2024 5:30:15 AM,27.6519174,-80.9845437,8.12,17,13.5,3.85,6.2,5,GPS Schedule
4/15/2024 5:45:40 AM,27.6519556,-80.9846368,-10.73,42,16.0,3.85,4.2,6,GPS Schedule
4/15/2024 6:00:12 AM,27.6520108,-80.9846104,-11.64,14,17.0,3.85,4.6,5,GPS Schedule
4/15/2024 6:15:11 AM,27.6519862,-80.9845583,-6.43,13,16.5,3.85,3.8,6,GPS Schedule
4/15/2024 6:30:22 AM,27.6519932,-80.9846357,-16.53,24,17.0,3.85,3.4,6,GPS Schedule
4/15/2024 6:45:14 AM,27.6520108,-80.9845683,-5.18,16,17.0,3.85,3.2,6,GPS Schedule
4/15/2024 7:00:13 AM,27.6519817,-80.9846052,-9.80,15,17.0,3.85,3,6,GPS Schedule
4/15/2024 7:15:12 AM,27.6519968,-80.9845562,-0.06,14,16.5,3.85,3.8,5,GPS Schedule
4/15/2024 7:30:41 AM,27.6519924,-80.9846031,-3.43,43,16.0,3.85,2.6,6,GPS Schedule
4/15/2024 7:45:12 AM,27.6520042,-80.9846047,-1.63,14,16.0,3.85,2.6,6,GPS Schedule
